decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
skip,onsemi,Summer 2027 Non-Engineering Internships - Multiple Locations,https://jobright.ai/jobs/info/6aa200bf500b01124c7801c4,intern_list,internship_if_eligible,On Site,"Scottsdale, AZ; San Jose, CA; Allen, TX",12 hours ago,2026-09-10T13:03:51+00:00,,,high,non_target_role: posting is explicitly a non-engineering internship.,board_fields,n/a,,,,,,
keep,Anyscale,Software Engineer (Ray Core),https://jobs.ashbyhq.com/anyscale/81809616-ef2f-44f8-bcee-d1e17749f45d/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T21:14:22.858+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,"fit_priority: Ray Core software engineer, San Francisco. Not labeled new-grad; still a keep for review.",board_fields,program_end,,https://jobs.ashbyhq.com/anyscale/81809616-ef2f-44f8-bcee-d1e17749f45d/application,exact,ashby,Software Engineer (Ray Core),"restored ashby_sweep applyUrl; resolver matched Bengaluru Software Engineer, Ray Core 8b29c5e5"
skip,Clera,AI & Backend Engineer,https://jobs.ashbyhq.com/clera/0113cb2f-de6d-417d-bf9f-14fe2bbf1b88/application,ashby_sweep,new_grad,,Munich,2026-09-03T17:05:31.687+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,AI Engineer,https://jobs.ashbyhq.com/clera/d63304f9-e644-4bda-9659-26a64f79c43a/application,ashby_sweep,new_grad,,Stockholm,2026-09-08T19:41:49.041+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Stockholm' is outside the United States.,board_fields,n/a,,,,,,
later,Clera,AI Engineer (Mid-Level),https://jobs.ashbyhq.com/clera/a94a33df-02d9-459e-9ed6-522e4edb8d5b/application,ashby_sweep,new_grad,,San Francisco,2026-09-10T12:56:28.986+00:00,2026-09-10T13:05:10.845229+00:00,broad,data_ml,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,"AI Engineer, Model Training and Deployment",https://jobs.ashbyhq.com/clera/ed13a7e4-ec78-4117-afd2-c4df5a9b7305/application,ashby_sweep,new_grad,,Munich,2026-09-08T19:49:21.579+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,AI/LLM Engineer,https://jobs.ashbyhq.com/clera/8c293bd4-fd51-485c-a1c6-3fea4b089a2b/application,ashby_sweep,new_grad,,Munich,2026-09-10T12:51:39.830+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Applied AI Engineer - AI & Automation,https://jobs.ashbyhq.com/clera/5d101104-d9b0-4f84-a11e-ae2e6861bca6/application,ashby_sweep,new_grad,,Berlin,2026-09-04T17:06:52.519+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Backend Engineer,https://jobs.ashbyhq.com/clera/67ad2ecf-76a3-469c-a6e9-99c96045b718/application,ashby_sweep,new_grad,,Berlin,2026-09-10T12:42:45.799+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Backend Engineer,https://jobs.ashbyhq.com/clera/17a1be89-9b71-40af-a2aa-a7f50be47e05/application,ashby_sweep,new_grad,,Berlin,2026-09-05T17:25:13.327+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Data Scientist,https://jobs.ashbyhq.com/clera/ad1a962d-505a-4198-a551-bedaa87020ed/application,ashby_sweep,new_grad,,Berlin,2026-09-03T21:45:31.894+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
later,Clera,Developer Relations Engineer,https://jobs.ashbyhq.com/clera/359aa0a1-c617-4d1f-87bf-3eefca964d28/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T15:44:47.320+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/98ceb57b-8e0f-4c88-90b9-e334bd529eb8/application,ashby_sweep,new_grad,,Berlin,2026-09-10T12:43:42.060+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/e525edd0-f3b6-49c5-a165-c4d029ac6535/application,ashby_sweep,new_grad,,Munich,2026-09-10T12:50:41.068+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
keep,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/2d24aa21-569f-4d72-8fd4-fbffcc7effd8/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:16:19.028+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,high,"fde + fit_priority: Forward Deployed Engineer, US site. Agency board; do not invent FDE experience.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/2d24aa21-569f-4d72-8fd4-fbffcc7effd8/application,exact,ashby,Forward Deployed Engineer,restored ashby_sweep applyUrl; resolver collapsed SF FDE onto Berlin 98ceb57b. Do not add Clera to careers_boards.yaml
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/57b9d20b-25e3-4a0c-8a3f-026bd975701f/application,ashby_sweep,new_grad,,Berlin,2026-09-03T17:23:04.846+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
keep,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/53d8d4e8-9bf7-4c9b-8120-c3f89b9050ab/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T17:03:58.234+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,high,"fde + fit_priority: Forward Deployed Engineer, US site. Agency board; do not invent FDE experience.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/53d8d4e8-9bf7-4c9b-8120-c3f89b9050ab/application,exact,ashby,Forward Deployed Engineer,restored ashby_sweep applyUrl; resolver collapsed SF FDE onto Berlin 98ceb57b. Do not add Clera to careers_boards.yaml
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/31a7e542-5555-4a21-a005-640c91db4ddf/application,ashby_sweep,new_grad,,Berlin,2026-09-08T21:15:46.679+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
skip,Clera,"Forward Deployed Engineer, DACH",https://jobs.ashbyhq.com/clera/c379322e-0deb-47b4-82c2-76bb6178918d/application,ashby_sweep,new_grad,,Munich,2026-09-09T12:46:20.739+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
skip,Clera,Forward Deployed Research Engineer,https://jobs.ashbyhq.com/clera/108efcb6-3c5d-4ac0-b8ab-db0213333f22/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:12:51.687+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Singapore' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
keep,Clera,Founding AI Engineer,https://jobs.ashbyhq.com/clera/e668f8ff-f2b0-4663-b4d0-178413ca044c/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T17:23:33.301+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,medium,"fit_priority: founding AI engineer, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/e668f8ff-f2b0-4663-b4d0-178413ca044c/application,exact,ashby,Founding AI Engineer,restored ashby_sweep applyUrl; resolver matched already-applied Founding AI 3dc0a0f6. Do not add Clera to careers_boards.yaml
keep,Clera,Founding Agentic Engineer,https://jobs.ashbyhq.com/clera/08be6e2b-6696-4743-8bb1-f0bfdd3dbbbb/application,ashby_sweep,new_grad,,San Francisco,2026-09-08T19:51:51.173+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,medium,"fit_priority: Founding Agentic Engineer, SF. Agency board.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/08be6e2b-6696-4743-8bb1-f0bfdd3dbbbb,exact,ashby,Founding Agentic Engineer,title overlap 1.00 on ashby board 'clera' (267 postings)
later,Clera,Founding Cloud Infrastructure Engineer,https://jobs.ashbyhq.com/clera/8203114b-109b-41c3-bca9-9f6a9585640b/application,ashby_sweep,new_grad,,San Mateo,2026-09-09T17:19:37.647+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused from 2026-09-08T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/45ec5565-972e-4bc1-891c-83d3435c7d0a/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:15:34.203+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/9a0bfe51-b0e0-40cc-9dc2-c855d5c5acb7/application,ashby_sweep,new_grad,,Berlin,2026-09-03T17:19:41.393+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/b9c28932-8f9a-4ad7-a82e-a7ed8aa18ab4/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T12:57:09.491+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/378803ab-1a7f-4ef2-b733-c8f1ee3a54e2/application,ashby_sweep,new_grad,,London,2026-09-09T17:32:11.815+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'London' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/5ee6a0e7-a1bf-424f-b8c0-c9d814a66cc9/application,ashby_sweep,new_grad,,Munich,2026-09-09T17:07:58.187+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/f8e31208-2e5d-427b-845b-504a260f1a38/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T17:16:57.363+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/80da5785-8f14-42b5-a59c-4da75901b4f2/application,ashby_sweep,new_grad,,Berlin,2026-09-08T19:40:57.908+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/f2ba10de-9cf3-46ac-9b62-10b42b1317eb/application,ashby_sweep,new_grad,,Berlin,2026-09-08T19:45:10.434+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
keep,Clera,Founding Engineer (AI/ML),https://jobs.ashbyhq.com/clera/f2cc4982-240a-4e04-8aa0-9dea6e271927/application,ashby_sweep,new_grad,,San Francisco,2026-09-08T23:14:43.731+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,medium,"fit_priority: Founding Engineer (AI/ML), SF. Agency board.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/f2cc4982-240a-4e04-8aa0-9dea6e271927,exact,ashby,Founding Engineer (AI/ML),title overlap 1.00 on ashby board 'clera' (267 postings)
later,Clera,Founding Engineer (Applied AI),https://jobs.ashbyhq.com/clera/12059323-fefe-498f-a0ae-c5970cbf6678/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T17:25:04.227+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,medium,fit_priority: US Clera agency founding/ML role; strong theme but agency + generic founding title → later unless already kept above. [reused from 2026-09-08T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
later,Clera,Founding Engineer (Full Stack),https://jobs.ashbyhq.com/clera/9cd39527-b2f0-4cb3-894e-e51f3dea346b/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T17:23:39.869+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,Founding Engineer (Full-Stack/AI),https://jobs.ashbyhq.com/clera/d3987bb2-beb5-437b-af89-5ce132a67402/application,ashby_sweep,new_grad,,Munich,2026-09-09T12:42:58.764+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Founding Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/6482e8f1-8b92-44e0-a9b4-33ebdb1c5bc4/application,ashby_sweep,new_grad,,Berlin,2026-09-04T17:17:51.000+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States. fde noted but non_us_location wins.,board_fields,n/a,,,,,,
keep,Clera,Founding Full Stack Engineer,https://jobs.ashbyhq.com/clera/78036c59-45e3-4245-9812-38b3237c05c0/application,ashby_sweep,new_grad,,San Francisco,2026-09-08T23:44:41.544+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,"fit_priority: founding full-stack engineer, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/78036c59-45e3-4245-9812-38b3237c05c0/application,exact,ashby,Founding Full Stack Engineer,restored ashby_sweep applyUrl; resolver matched Founding Engineer (Full Stack) 9cd39527. Do not add Clera to careers_boards.yaml
skip,Clera,Founding Full-Stack iOS Engineer,https://jobs.ashbyhq.com/clera/010cd958-c8f9-4732-b41d-e599550dd6f2/application,ashby_sweep,new_grad,,London,2026-09-04T17:22:51.548+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'London' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/a75cff6a-f63d-4fda-a2f5-e821e8af0735/application,ashby_sweep,new_grad,,Munich,2026-09-04T17:24:32.785+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
later,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/b011c9bc-be21-44d8-9608-d135a298721b/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T17:21:30.094+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/11ff4c3d-2c5e-429a-a7f9-18c214f438ff/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T17:15:10.263+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,Clera,Full Stack Engineer,https://jobs.ashbyhq.com/clera/74ee6e45-e7a1-436b-b3be-b47d244c3507/application,ashby_sweep,new_grad,,Munich,2026-09-05T17:26:51.846+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Full-Stack Engineer,https://jobs.ashbyhq.com/clera/35ea6cfa-c475-4dec-85f6-d377adcc1ff6/application,ashby_sweep,new_grad,,Munich,2026-09-10T12:52:38.561+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
keep,Clera,ML Infrastructure Engineer,https://jobs.ashbyhq.com/clera/cd0ca0f3-727b-43da-a2b8-a51dc13d7269/application,ashby_sweep,new_grad,,San Mateo,2026-09-09T17:20:37.453+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,medium,"fit_priority: ML infrastructure engineer, San Mateo.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/cd0ca0f3-727b-43da-a2b8-a51dc13d7269,exact,ashby,ML Infrastructure Engineer,title overlap 1.00 on ashby board 'clera' (267 postings)
skip,Clera,Product Engineer,https://jobs.ashbyhq.com/clera/ef8907e2-8e15-4242-8ca5-7c4220fa4254/application,ashby_sweep,new_grad,,Berlin,2026-09-10T12:44:40.305+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Product Engineer,https://jobs.ashbyhq.com/clera/2e9f5e11-1f30-42ed-9b8c-e9c631f77bc2/application,ashby_sweep,new_grad,,Leipzig,2026-09-09T12:56:19.953+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Leipzig' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Product Engineer,https://jobs.ashbyhq.com/clera/a3803929-2f3b-4454-981a-c0a80fdfe334/application,ashby_sweep,new_grad,,Munich,2026-09-09T17:08:52.028+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Product Engineer,https://jobs.ashbyhq.com/clera/06540bd9-b827-477c-b857-3f375e4853a5/application,ashby_sweep,new_grad,,Berlin,2026-09-08T21:12:29.419+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Product Engineer (Full-Stack),https://jobs.ashbyhq.com/clera/2f095027-2d8f-4b05-8586-8b71d10e635c/application,ashby_sweep,new_grad,,Berlin,2026-09-08T21:11:37.264+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,"Research Engineer, Benchmarks",https://jobs.ashbyhq.com/clera/a7dd5a12-a968-46a9-97dd-08e3fd2f9082/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:12:00.107+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Singapore' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,"Research Engineer, QC Automation",https://jobs.ashbyhq.com/clera/cbc91fa3-9667-4974-b81c-aebb2dd0a932/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:10:20.975+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Singapore' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,"Research Engineer, Synthetic Data",https://jobs.ashbyhq.com/clera/77d358cd-b738-4b63-b448-f0af2014dcda/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:15:24.694+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Singapore' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Robot Learning Engineer,https://jobs.ashbyhq.com/clera/4496ab44-b3d5-44fb-9c33-ea910a82445e/application,ashby_sweep,new_grad,,Munich,2026-09-10T12:41:48.162+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
later,Clera,Security Engineer,https://jobs.ashbyhq.com/clera/6803f330-8cbb-4757-bcf5-fa405f24f4fe/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T21:02:18.112+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding/security role, lower priority than named ML/FDE keeps. [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,Clera,Software Engineer,https://jobs.ashbyhq.com/clera/e3981bc4-6ced-4d78-ace9-9712722b6b79/application,ashby_sweep,new_grad,,San Francisco,2026-09-10T12:57:28.518+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
skip,Clera,Software Engineer - AI,https://jobs.ashbyhq.com/clera/c2e5b43d-9640-4968-970e-39421ac33178/application,ashby_sweep,new_grad,,Berlin,2026-09-04T17:16:12.748+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
keep,Clera,"Software Engineer, AI & Data Systems",https://jobs.ashbyhq.com/clera/63d532c2-6e12-4ad4-a599-9a756cd3ce12/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T12:41:21.735+00:00,2026-09-10T13:05:10.845229+00:00,core,data_ml,medium,"fit_priority: US-site Clera agency SWE, AI & Data Systems.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/63d532c2-6e12-4ad4-a599-9a756cd3ce12,exact,ashby,"Software Engineer, AI & Data Systems",title overlap 1.00 on ashby board 'clera' (267 postings)
skip,Clera,"Software Engineer, Foundation",https://jobs.ashbyhq.com/clera/bb8ac4e3-5e23-4237-8279-2bd449b58dab/application,ashby_sweep,new_grad,,Berlin,2026-09-05T17:09:20.205+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Berlin' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Solution Engineer,https://jobs.ashbyhq.com/clera/d38e9cbf-a8f1-4eaf-bf77-2e8d81c12ba0/application,ashby_sweep,new_grad,,Munich,2026-09-10T12:53:35.853+00:00,2026-09-10T13:05:10.845229+00:00,,,high,non_us_location: board location 'Munich' is outside the United States.,board_fields,n/a,,,,,,
skip,Clera,Talent AI Operator,https://jobs.ashbyhq.com/clera/c76f6821-ad0b-4624-8f2a-0e459dd85ca6/application,ashby_sweep,new_grad,,San Francisco,2026-09-10T13:00:19.765+00:00,2026-09-10T13:05:10.845229+00:00,,,high,"non_target_role: talent/ops operator, not SWE/ML.",board_fields,n/a,,,,,,
skip,Notion,"Security Engineer, Corporate Security",https://jobs.ashbyhq.com/notion/866dc41d-3a50-4957-9a14-df27eae847e8/application,ashby_sweep,new_grad,,"Dublin, Ireland",2026-09-08T20:54:37.061+00:00,2026-09-10T13:05:10.845229+00:00,,,high,"non_us_location: board location 'Dublin, Ireland' is outside the United States.",board_fields,n/a,,,,,,
later,OpenAI,"Android Engineer, ChatGPT Library Team",https://jobs.ashbyhq.com/openai/5a1a0c32-0b82-482a-8149-e6b096c3e732/application,ashby_sweep,new_grad,,Seattle,2026-09-09T18:00:25.985+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,fit_priority: OpenAI SWE/applied-AI card without intern/new-grad/FDE-US keep signal. [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
skip,OpenAI,"Applied AI Engineer, Codex | Tokyo",https://jobs.ashbyhq.com/openai/6668417f-6878-4244-940f-9a99ae4ebcb0/application,ashby_sweep,new_grad,,"Tokyo, Japan",2026-09-07T00:33:34.942+00:00,2026-09-10T13:05:10.845229+00:00,,,high,"non_us_location: board location 'Tokyo, Japan' is outside the United States.",board_fields,n/a,,,,,,
skip,OpenAI,"Applied AI Engineer, Digital Natives",https://jobs.ashbyhq.com/openai/7be58f3a-6005-42ed-86fa-77773ebfb294/application,ashby_sweep,new_grad,,"London, UK",2026-09-08T08:10:32.624+00:00,2026-09-10T13:05:10.845229+00:00,,,high,"non_us_location: board location 'London, UK' is outside the United States.",board_fields,n/a,,,,,,
later,OpenAI,"Applied AI Engineer, Government",https://jobs.ashbyhq.com/openai/485cda77-5d8f-4aaa-bca5-916b011477e6/application,ashby_sweep,new_grad,,"Washington, DC",2026-09-08T16:59:01.596+00:00,2026-09-10T13:05:10.845229+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
later,OpenAI,"Control Systems Software Engineer, Robotics",https://jobs.ashbyhq.com/openai/60573bf4-13ad-4933-aba7-729f428e9f69/application,ashby_sweep,new_grad,,San Francisco,2026-09-08T22:02:49.677+00:00,2026-09-10T13:05:10.845229+00:00,broad,data_ml,low,"fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal. work_model/location blank — evidence incomplete, not assumed remote. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
skip,OpenAI,Forward Deployed Engineer - London (Spanish-speaking),https://jobs.ashbyhq.com/openai/7ce64627-b273-48e1-b3bc-ef4be0444706/application,ashby_sweep,new_grad,,"London, UK",2026-09-08T21:16:39.864+00:00,2026-09-10T13:05:10.845229+00:00,,,high,"non_us_location: board location 'London, UK' is outside the United States. fde noted but non_us_location wins.",board_fields,n/a,,,,,,
skip,OpenAI,Forward Deployed Engineer - Madrid (Spanish-speaking),https://jobs.ashbyhq.com/openai/14c5d693-7e85-4c26-8ca7-0b6f68fe6ace/application,ashby_sweep,new_grad,,"Madrid, Spain",2026-09-08T21:18:19.165+00:00,2026-09-10T13:05:10.845229+00:00,,,high,"non_us_location: board location 'Madrid, Spain' is outside the United States. fde noted but non_us_location wins.",board_fields,n/a,,,,,,
