decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,Clera,AI Engineer (Mid-Level),https://jobs.ashbyhq.com/clera/6342487f-155e-4f5f-900e-72c7a28c7de9/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:04:06.238+00:00,2026-09-06T22:06:02.016237+00:00,broad,data_ml,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/6342487f-155e-4f5f-900e-72c7a28c7de9/application,exact,ashby,AI Engineer (Mid-Level),ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,AI-Native Founder's Associate,https://jobs.ashbyhq.com/clera/a9366ce9-b384-4bd9-9538-bb1e30d7f95d/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T01:44:42.457+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/a9366ce9-b384-4bd9-9538-bb1e30d7f95d/application,exact,ashby,AI-Native Founder's Associate,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,AI/LLM Engineer,https://jobs.ashbyhq.com/clera/be5766ca-a5b4-4c62-8855-26e407b00f61/application,ashby_sweep,new_grad,,Munich,2026-09-01T02:14:43.448+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/be5766ca-a5b4-4c62-8855-26e407b00f61/application,exact,ashby,AI/LLM Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,ASR Engineer,https://jobs.ashbyhq.com/clera/b06381ad-3345-47a5-9ed8-23fe9e7b4e7c/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T01:46:19.235+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/b06381ad-3345-47a5-9ed8-23fe9e7b4e7c/application,exact,ashby,ASR Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Applied AI Engineer - AI & Automation,https://jobs.ashbyhq.com/clera/5d101104-d9b0-4f84-a11e-ae2e6861bca6/application,ashby_sweep,new_grad,,Berlin,2026-09-04T17:06:52.519+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/5d101104-d9b0-4f84-a11e-ae2e6861bca6/application,exact,ashby,Applied AI Engineer - AI & Automation,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Backend Engineer,https://jobs.ashbyhq.com/clera/4cb990b0-a769-4e5c-9caa-f07d7203f4be/application,ashby_sweep,new_grad,,Berlin,2026-08-31T17:25:34.094+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/4cb990b0-a769-4e5c-9caa-f07d7203f4be/application,exact,ashby,Backend Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Backend Engineer,https://jobs.ashbyhq.com/clera/17a1be89-9b71-40af-a2aa-a7f50be47e05/application,ashby_sweep,new_grad,,Berlin,2026-09-05T17:25:13.327+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: Berlin work location.,board_fields,n/a,,https://jobs.ashbyhq.com/clera/17a1be89-9b71-40af-a2aa-a7f50be47e05/application,exact,ashby,Backend Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Cloud / DevOps Engineer,https://jobs.ashbyhq.com/clera/275c2a05-badf-4d41-a9d1-050014e6a41c/application,ashby_sweep,new_grad,,Berlin,2026-09-03T01:45:29.736+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/275c2a05-badf-4d41-a9d1-050014e6a41c/application,exact,ashby,Cloud / DevOps Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Data Engineer,https://jobs.ashbyhq.com/clera/f94ba5b8-b934-4309-a088-087ed4f2fbbc/application,ashby_sweep,new_grad,,Berlin,2026-09-03T17:27:13.608+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/f94ba5b8-b934-4309-a088-087ed4f2fbbc/application,exact,ashby,Data Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Data Scientist,https://jobs.ashbyhq.com/clera/ad1a962d-505a-4198-a551-bedaa87020ed/application,ashby_sweep,new_grad,,Berlin,2026-09-03T21:45:31.894+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/ad1a962d-505a-4198-a551-bedaa87020ed/application,exact,ashby,Data Scientist,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Developer Relations Engineer,https://jobs.ashbyhq.com/clera/359aa0a1-c617-4d1f-87bf-3eefca964d28/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T15:44:47.320+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/359aa0a1-c617-4d1f-87bf-3eefca964d28/application,exact,ashby,Developer Relations Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Field Engineer / Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/2742f751-467e-49bf-a727-5702972bec53/application,ashby_sweep,new_grad,,Amsterdam,2026-09-05T17:06:00.578+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: Amsterdam work location. fde would keep a US-site FDE; location hard-skip wins.,board_fields,n/a,,https://jobs.ashbyhq.com/clera/2742f751-467e-49bf-a727-5702972bec53/application,exact,ashby,Field Engineer / Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/e2c73ddd-8827-48b4-82f1-a93ef5840c93/application,ashby_sweep,new_grad,,Munich,2026-09-01T01:14:55.728+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich). fde noted but non_us_location wins,board_fields,n/a,,https://jobs.ashbyhq.com/clera/e2c73ddd-8827-48b4-82f1-a93ef5840c93/application,exact,ashby,Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/98ca0867-dadf-4da4-bb13-b1fc808c998e/application,ashby_sweep,new_grad,,Berlin,2026-08-31T17:24:42.434+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin). fde noted but non_us_location wins,board_fields,n/a,,https://jobs.ashbyhq.com/clera/98ca0867-dadf-4da4-bb13-b1fc808c998e/application,exact,ashby,Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/2d24aa21-569f-4d72-8fd4-fbffcc7effd8/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:16:19.028+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,high,"fde + fit_priority: Forward Deployed Engineer, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/2d24aa21-569f-4d72-8fd4-fbffcc7effd8/application,exact,ashby,Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/57b9d20b-25e3-4a0c-8a3f-026bd975701f/application,ashby_sweep,new_grad,,Berlin,2026-09-03T17:23:04.846+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin). fde noted but non_us_location wins,board_fields,n/a,,https://jobs.ashbyhq.com/clera/57b9d20b-25e3-4a0c-8a3f-026bd975701f/application,exact,ashby,Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/53d8d4e8-9bf7-4c9b-8120-c3f89b9050ab/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T17:03:58.234+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,high,"fde + fit_priority: Forward Deployed Engineer, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/53d8d4e8-9bf7-4c9b-8120-c3f89b9050ab/application,exact,ashby,Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Forward Deployed Research Engineer,https://jobs.ashbyhq.com/clera/108efcb6-3c5d-4ac0-b8ab-db0213333f22/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:12:51.687+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Singapore). fde noted but non_us_location wins,board_fields,n/a,,https://jobs.ashbyhq.com/clera/108efcb6-3c5d-4ac0-b8ab-db0213333f22/application,exact,ashby,Forward Deployed Research Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding AI Engineer,https://jobs.ashbyhq.com/clera/cce6d9bd-377b-4312-9d95-4dfe2eb2f4fe/application,ashby_sweep,new_grad,,Amsterdam,2026-09-03T17:09:38.818+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Amsterdam).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/cce6d9bd-377b-4312-9d95-4dfe2eb2f4fe/application,exact,ashby,Founding AI Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Founding AI Engineer,https://jobs.ashbyhq.com/clera/e668f8ff-f2b0-4663-b4d0-178413ca044c/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T17:23:33.301+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,medium,"fit_priority: founding AI engineer, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/e668f8ff-f2b0-4663-b4d0-178413ca044c/application,exact,ashby,Founding AI Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Cloud Infrastructure Engineer,https://jobs.ashbyhq.com/clera/92a0cb0b-81d9-48a6-bd50-174447383003/application,ashby_sweep,new_grad,,San Mateo,2026-09-01T17:24:28.589+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/92a0cb0b-81d9-48a6-bd50-174447383003/application,exact,ashby,Founding Cloud Infrastructure Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Design Engineer,https://jobs.ashbyhq.com/clera/56856024-54b3-450a-b36e-489ffdcbe8d9/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:10:31.340+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/56856024-54b3-450a-b36e-489ffdcbe8d9/application,exact,ashby,Founding Design Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/9d6dbfd0-3a87-400f-bdf0-6b5688aa66c4/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T17:21:20.432+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/9d6dbfd0-3a87-400f-bdf0-6b5688aa66c4/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/fe2757ba-884a-4df6-a47f-7caba914a2ef/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T04:14:40.284+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/fe2757ba-884a-4df6-a47f-7caba914a2ef/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/b54884f2-32aa-4ab0-a4d7-0b2a88ae8f22/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:08:28.503+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/b54884f2-32aa-4ab0-a4d7-0b2a88ae8f22/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/74e8939c-417c-4176-aa4f-225fc68d1738/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:20:05.909+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/74e8939c-417c-4176-aa4f-225fc68d1738/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/ab8f9bae-da6d-480f-8415-2509594a0d16/application,ashby_sweep,new_grad,,London,2026-09-02T17:10:47.475+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (London).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/ab8f9bae-da6d-480f-8415-2509594a0d16/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/2255d466-fe13-40ec-b0ce-e6eb475602e7/application,ashby_sweep,new_grad,,San Francisco,2026-09-02T17:19:24.886+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/2255d466-fe13-40ec-b0ce-e6eb475602e7/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/43ae832c-e356-4dc0-8328-912fa28f9c18/application,ashby_sweep,new_grad,,Berlin,2026-09-02T17:20:16.076+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/43ae832c-e356-4dc0-8328-912fa28f9c18/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/4172bd9f-0a35-49a8-9c90-4bb3ac76552c/application,ashby_sweep,new_grad,,Munich,2026-09-02T17:25:13.117+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/4172bd9f-0a35-49a8-9c90-4bb3ac76552c/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/45ec5565-972e-4bc1-891c-83d3435c7d0a/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:15:34.203+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/45ec5565-972e-4bc1-891c-83d3435c7d0a/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Engineer,https://jobs.ashbyhq.com/clera/9a0bfe51-b0e0-40cc-9dc2-c855d5c5acb7/application,ashby_sweep,new_grad,,Berlin,2026-09-03T17:19:41.393+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/9a0bfe51-b0e0-40cc-9dc2-c855d5c5acb7/application,exact,ashby,Founding Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer (Applied AI),https://jobs.ashbyhq.com/clera/e0d22720-fdf1-4875-b1ff-fd51f6edfe43/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:29:57.620+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,medium,fit_priority: US Clera agency founding/ML role; strong theme but agency + generic founding title → later unless already kept above.,board_fields,program_end,,https://jobs.ashbyhq.com/clera/e0d22720-fdf1-4875-b1ff-fd51f6edfe43/application,exact,ashby,Founding Engineer (Applied AI),ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer (Full Stack),https://jobs.ashbyhq.com/clera/9cd39527-b2f0-4cb3-894e-e51f3dea346b/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T17:23:39.869+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/9cd39527-b2f0-4cb3-894e-e51f3dea346b/application,exact,ashby,Founding Engineer (Full Stack),ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Engineer - ML Demand Generation,https://jobs.ashbyhq.com/clera/944d62d0-193b-4961-af4e-c86585c4cd66/application,ashby_sweep,new_grad,,Mountain View,2026-09-02T17:26:52.688+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,medium,fit_priority: US Clera agency founding/ML role; strong theme but agency + generic founding title → later unless already kept above.,board_fields,program_end,,https://jobs.ashbyhq.com/clera/944d62d0-193b-4961-af4e-c86585c4cd66/application,exact,ashby,Founding Engineer - ML Demand Generation,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Founding Engineer - ML Research,https://jobs.ashbyhq.com/clera/fd97c117-a6e8-4b17-ad6d-484cf0517374/application,ashby_sweep,new_grad,,Mountain View,2026-09-02T17:09:01.390+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,high,"fit_priority: founding engineer, ML research, Mountain View.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/fd97c117-a6e8-4b17-ad6d-484cf0517374/application,exact,ashby,Founding Engineer - ML Research,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Founding Engineer - Machine Learning,https://jobs.ashbyhq.com/clera/90d61dff-38b6-4a3d-891d-e8c8029df845/application,ashby_sweep,new_grad,,Mountain View,2026-09-05T17:24:25.324+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,medium,"fit_priority: founding engineer, machine learning, Mountain View. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/90d61dff-38b6-4a3d-891d-e8c8029df845/application,exact,ashby,Founding Engineer - Machine Learning,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Founding Engineer Intern,https://jobs.ashbyhq.com/clera/88d809ef-3c2e-44fb-a16b-6aec14960c46/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T17:11:50.122+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: founding engineer intern, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/88d809ef-3c2e-44fb-a16b-6aec14960c46/application,exact,ashby,Founding Engineer Intern,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,"Founding Engineer, Infrastructure",https://jobs.ashbyhq.com/clera/ea2bc1af-1c79-4212-bea6-869dc66b7c7e/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:06:18.787+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/ea2bc1af-1c79-4212-bea6-869dc66b7c7e/application,exact,ashby,"Founding Engineer, Infrastructure",ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Forward Deployed Engineer,https://jobs.ashbyhq.com/clera/6482e8f1-8b92-44e0-a9b4-33ebdb1c5bc4/application,ashby_sweep,new_grad,,Berlin,2026-09-04T17:17:51.000+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin). fde noted but non_us_location wins,board_fields,n/a,,https://jobs.ashbyhq.com/clera/6482e8f1-8b92-44e0-a9b4-33ebdb1c5bc4/application,exact,ashby,Founding Forward Deployed Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,Founding Full Stack Engineer,https://jobs.ashbyhq.com/clera/559a4fd4-eab6-4511-b425-3d5799086b8d/application,ashby_sweep,new_grad,,San Francisco,2026-09-06T01:14:40.635+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,"fit_priority: founding full-stack engineer, San Francisco. Agency board; US site.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/559a4fd4-eab6-4511-b425-3d5799086b8d/application,exact,ashby,Founding Full Stack Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Full-Stack iOS Engineer,https://jobs.ashbyhq.com/clera/010cd958-c8f9-4732-b41d-e599550dd6f2/application,ashby_sweep,new_grad,,London,2026-09-04T17:22:51.548+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (London).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/010cd958-c8f9-4732-b41d-e599550dd6f2/application,exact,ashby,Founding Full-Stack iOS Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/a75cff6a-f63d-4fda-a2f5-e821e8af0735/application,ashby_sweep,new_grad,,Munich,2026-09-04T17:24:32.785+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/a75cff6a-f63d-4fda-a2f5-e821e8af0735/application,exact,ashby,Founding Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/c107d295-9940-4950-9a99-92f4c267fbe9/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:18:19.614+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/c107d295-9940-4950-9a99-92f4c267fbe9/application,exact,ashby,Founding Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/050ea512-5bb3-460c-8dce-08462e026079/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:26:19.734+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/050ea512-5bb3-460c-8dce-08462e026079/application,exact,ashby,Founding Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/fd7a0259-0862-464b-b2d1-5e2f817854b1/application,ashby_sweep,new_grad,,San Francisco,2026-09-02T17:23:33.231+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/fd7a0259-0862-464b-b2d1-5e2f817854b1/application,exact,ashby,Founding Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Founding Product Engineer,https://jobs.ashbyhq.com/clera/4997d361-e885-445b-8809-6d0190e768b2/application,ashby_sweep,new_grad,,Berlin,2026-09-02T17:27:42.969+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/4997d361-e885-445b-8809-6d0190e768b2/application,exact,ashby,Founding Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
